dropArea,Percentage
1,0.0
2,1.82
3,3.03
4,1.21
5,0.0
6,13.94
7,3.03
8,3.64
9,0.0
10,1.21
11,2.42
12,0.0
13,2.42
14,3.64
15,11.52
16,12.12
17,0.61
18,0.0
19,1.82
20,0.0
21,3.64
22,1.82
23,1.21
24,1.21
25,1.82
26,0.0
27,0.0
28,0.0
29,0.61
30,0.0
31,0.0
32,1.21
33,0.0
34,1.21
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.61
62,0.0
63,0.0
64,0.0
65,0.61
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,10.3
77,1.82
78,11.52
