pickupArea,Percentage
1,0.91
2,0.24
3,1.25
4,0.91
5,0.24
6,1.76
7,1.42
8,7.69
9,0.0
10,0.07
11,0.07
12,0.0
13,0.07
14,2.44
15,0.47
16,0.47
17,0.07
18,0.24
19,0.07
20,0.24
21,0.14
22,0.64
23,2.17
24,3.63
25,3.66
26,1.42
27,2.41
28,17.35
29,3.83
30,1.8
31,1.08
32,9.73
33,1.56
34,0.27
35,0.54
36,0.24
37,0.07
38,0.27
39,0.27
40,0.51
41,1.05
42,0.61
43,2.74
44,2.2
45,0.27
46,1.36
47,0.0
48,0.58
49,0.81
50,0.47
51,0.91
52,0.03
53,2.13
54,0.14
55,0.07
56,0.85
57,0.03
58,0.1
59,0.03
60,0.14
61,0.14
62,0.07
63,0.0
64,0.2
65,0.1
66,0.24
67,0.47
68,1.22
69,1.05
70,0.98
71,1.36
72,0.17
73,0.75
74,0.2
75,0.68
76,0.95
77,0.37
78,6.3
