pickupArea,Percentage
1,0.03
2,0.02
3,0.17
4,0.03
5,0.04
6,0.87
7,0.52
8,26.58
9,0.0
10,0.01
11,0.01
12,0.0
13,0.0
14,0.03
15,0.02
16,0.11
17,0.0
18,0.0
19,0.01
20,0.0
21,0.02
22,0.08
23,0.05
24,0.31
25,0.02
26,0.01
27,0.0
28,9.26
29,0.02
30,0.03
31,0.11
32,35.81
33,6.84
34,0.48
35,0.94
36,0.12
37,0.02
38,0.27
39,0.43
40,0.03
41,0.69
42,0.1
43,0.06
44,0.03
45,0.01
46,0.01
47,0.01
48,0.01
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,5.14
57,0.0
58,0.01
59,0.02
60,0.15
61,0.05
62,0.01
63,0.01
64,0.0
65,0.0
66,0.01
67,0.0
68,0.02
69,0.05
70,0.05
71,0.02
72,0.0
73,0.02
74,0.0
75,0.0
76,8.81
77,0.13
78,1.19
