dropArea,Percentage
1,0.14
2,0.2
3,0.4
4,0.16
5,0.09
6,1.16
7,1.03
8,17.96
9,0.0
10,0.05
11,0.07
12,0.02
13,0.06
14,0.05
15,0.04
16,0.16
17,0.02
18,0.0
19,0.02
20,0.01
21,0.08
22,0.16
23,0.09
24,0.62
25,0.23
26,0.05
27,0.1
28,7.63
29,0.43
30,0.07
31,0.22
32,17.54
33,3.93
34,0.55
35,1.62
36,0.6
37,0.36
38,2.41
39,4.14
40,1.02
41,12.98
42,3.08
43,2.24
44,1.02
45,0.4
46,0.52
47,0.06
48,0.33
49,0.57
50,0.19
51,0.22
52,0.1
53,0.16
54,0.05
55,0.05
56,3.66
57,0.03
58,0.04
59,0.03
60,0.12
61,0.3
62,0.04
63,0.08
64,0.12
65,0.07
66,0.15
67,0.36
68,0.59
69,0.96
70,0.26
71,0.45
72,0.11
73,0.3
74,0.02
75,0.17
76,3.89
77,0.36
78,2.42
