pickupArea,Percentage
1,0.89
2,0.09
3,0.54
4,0.0
5,0.09
6,0.18
7,1.16
8,7.42
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.09
16,0.27
17,0.0
18,0.0
19,0.09
20,0.0
21,0.0
22,0.18
23,0.09
24,1.16
25,0.18
26,0.09
27,0.09
28,10.72
29,0.45
30,0.09
31,0.18
32,5.54
33,2.14
34,0.27
35,0.36
36,0.36
37,0.27
38,1.43
39,1.25
40,0.63
41,2.06
42,1.07
43,1.25
44,2.59
45,3.4
46,3.4
47,2.41
48,0.8
49,1.16
50,0.27
51,0.45
52,0.0
53,0.63
54,0.18
55,0.18
56,1.07
57,0.18
58,0.0
59,0.09
60,0.0
61,0.09
62,0.0
63,0.0
64,0.09
65,0.0
66,0.18
67,0.45
68,0.8
69,1.34
70,0.09
71,2.59
72,0.18
73,0.27
74,0.18
75,0.8
76,0.63
77,0.09
78,34.76
