dropArea,Percentage
1,0.17
2,0.09
3,0.61
4,0.31
5,0.45
6,2.76
7,3.57
8,33.07
9,0.01
10,0.05
11,0.05
12,0.03
13,0.02
14,0.12
15,0.08
16,0.2
17,0.01
18,0.0
19,0.04
20,0.01
21,0.16
22,0.75
23,0.07
24,2.89
25,0.06
26,0.01
27,0.06
28,16.42
29,0.05
30,0.05
31,0.28
32,21.32
33,4.48
34,0.25
35,0.3
36,0.03
37,0.01
38,0.11
39,0.19
40,0.02
41,0.53
42,0.08
43,0.08
44,0.04
45,0.01
46,0.02
47,0.0
48,0.01
49,0.01
50,0.0
51,0.01
52,0.0
53,0.0
54,0.0
55,0.0
56,1.71
57,0.01
58,0.02
59,0.02
60,0.14
61,0.03
62,0.01
63,0.02
64,0.03
65,0.01
66,0.01
67,0.01
68,0.02
69,0.04
70,0.0
71,0.01
72,0.02
73,0.01
74,0.0
75,0.01
76,5.88
77,0.56
78,1.47
