pickupArea,Percentage
1,0.19
2,1.57
3,0.69
4,0.75
5,1.13
6,1.19
7,1.51
8,10.69
9,0.0
10,0.5
11,0.06
12,0.0
13,0.19
14,0.06
15,0.13
16,0.38
17,0.75
18,0.06
19,1.01
20,0.31
21,0.5
22,5.28
23,2.01
24,7.1
25,1.32
26,0.25
27,1.89
28,24.26
29,1.01
30,0.5
31,0.25
32,19.74
33,0.82
34,0.63
35,0.19
36,0.0
37,0.13
38,0.57
39,0.31
40,0.63
41,0.44
42,0.06
43,0.06
44,0.25
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.06
54,0.0
55,0.0
56,1.7
57,0.0
58,0.13
59,0.13
60,0.06
61,2.89
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.13
68,0.38
69,0.31
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.06
76,3.77
77,0.19
78,0.82
