pickupArea,Percentage
1,0.22
2,0.45
3,0.82
4,0.45
5,0.15
6,0.82
7,2.84
8,5.97
9,0.0
10,0.0
11,0.07
12,0.07
13,0.07
14,0.07
15,0.07
16,0.0
17,0.0
18,0.15
19,0.15
20,0.15
21,0.15
22,0.22
23,1.57
24,0.82
25,1.42
26,0.3
27,0.82
28,10.23
29,0.97
30,0.15
31,0.37
32,11.2
33,2.02
34,0.52
35,3.06
36,1.87
37,0.67
38,4.26
39,1.64
40,3.36
41,5.6
42,3.73
43,1.12
44,3.73
45,0.37
46,0.45
47,0.3
48,0.67
49,1.34
50,0.3
51,0.52
52,0.15
53,1.64
54,0.07
55,0.6
56,0.82
57,0.07
58,0.07
59,0.0
60,0.22
61,0.9
62,0.07
63,0.07
64,0.3
65,0.3
66,0.45
67,0.75
68,1.42
69,1.42
70,0.3
71,1.34
72,0.45
73,0.75
74,0.15
75,1.27
76,0.67
77,0.22
78,9.19
