pickupArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,1.1
7,0.0
8,10.5
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.55
25,0.55
26,0.0
27,0.0
28,8.84
29,0.55
30,0.0
31,0.0
32,7.73
33,3.31
34,0.55
35,1.66
36,0.0
37,0.0
38,0.55
39,0.0
40,0.55
41,1.1
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,49.72
57,0.55
58,0.55
59,0.55
60,0.0
61,1.1
62,1.1
63,1.1
64,0.0
65,0.0
66,1.1
67,0.55
68,1.1
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,4.97
77,0.0
