dropArea,Percentage
1,0.0
2,0.0
3,0.3
4,0.0
5,0.0
6,0.3
7,0.0
8,3.96
9,0.0
10,0.3
11,0.0
12,0.0
13,0.0
14,0.0
15,0.61
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.91
25,0.3
26,0.0
27,1.22
28,14.94
29,1.83
30,1.22
31,2.13
32,1.52
33,1.52
34,2.74
35,0.0
36,0.0
37,1.22
38,0.91
39,0.61
40,0.61
41,0.61
42,3.35
43,0.0
44,3.05
45,0.61
46,0.91
47,0.3
48,0.61
49,3.66
50,0.3
51,1.22
52,0.0
53,0.61
54,0.0
55,0.0
56,0.0
57,0.0
58,0.3
59,0.3
60,0.3
61,1.83
62,0.3
63,0.91
64,0.61
65,0.3
66,0.61
67,0.0
68,0.91
69,3.66
70,2.44
71,1.22
72,4.57
73,2.44
74,2.74
75,9.76
76,1.22
77,0.3
78,12.8
