pickupArea,Percentage
1,0.0
2,0.0
3,0.22
4,0.0
5,0.0
6,0.44
7,0.51
8,16.77
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.03
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.03
22,0.0
23,0.0
24,0.19
25,0.0
26,0.0
27,0.0
28,10.17
29,0.0
30,0.06
31,0.13
32,21.16
33,7.86
34,0.32
35,1.93
36,0.47
37,0.13
38,1.23
39,2.05
40,0.25
41,6.5
42,2.34
43,0.63
44,0.35
45,0.06
46,0.06
47,0.03
48,0.06
49,0.09
50,0.09
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,16.86
57,0.03
58,0.06
59,0.03
60,0.16
61,0.13
62,0.0
63,0.06
64,0.0
65,0.0
66,0.0
67,0.13
68,0.19
69,0.41
70,0.03
71,0.06
72,0.09
73,0.13
74,0.0
75,0.0
76,7.33
77,0.13
