dropArea,Percentage
1,0.39
2,0.13
3,1.08
4,0.78
5,1.3
6,7.2
7,5.38
8,30.36
9,0.0
10,0.09
11,0.0
12,0.09
13,0.09
14,0.13
15,0.04
16,0.3
17,0.0
18,0.0
19,0.09
20,0.09
21,0.3
22,1.86
23,0.17
24,4.29
25,0.3
26,0.04
27,0.0
28,5.07
29,0.13
30,0.22
31,0.3
32,19.17
33,4.29
34,0.17
35,0.26
36,0.13
37,0.0
38,0.09
39,0.74
40,0.04
41,2.65
42,0.17
43,0.17
44,0.22
45,0.0
46,0.0
47,0.0
48,0.0
49,0.17
50,0.0
51,0.0
52,0.04
53,0.0
54,0.0
55,0.0
56,4.21
57,0.17
58,0.22
59,0.26
60,0.17
61,0.09
62,0.17
63,0.17
64,1.21
65,0.3
66,0.26
67,0.17
68,0.04
69,0.13
70,0.43
71,0.17
72,0.56
73,0.26
74,0.17
75,0.04
76,1.21
77,1.0
