Date,Count
2019-01-01,9
2019-01-02,28
2019-01-03,16
2019-01-04,34
2019-01-05,8
2019-01-06,11
2019-01-07,28
2019-01-08,14
2019-01-09,34
2019-01-10,41
2019-01-11,35
2019-01-12,16
2019-01-13,10
2019-01-14,27
2019-01-15,16
2019-01-16,26
2019-01-17,29
2019-01-18,21
2019-01-19,3
2019-01-20,8
2019-01-21,16
2019-01-22,44
2019-01-23,53
2019-01-24,34
2019-01-25,30
2019-01-26,9
2019-01-27,14
2019-01-28,28
2019-01-29,33
2019-01-30,18
2019-01-31,25
2019-02-01,24
2019-02-02,21
2019-02-03,19
2019-02-04,26
2019-02-05,31
2019-02-06,62
2019-02-07,74
2019-02-08,53
2019-02-09,43
2019-02-10,18
2019-02-11,49
2019-02-12,76
2019-02-13,43
2019-02-14,54
2019-02-15,38
2019-02-16,34
2019-02-17,31
2019-02-18,40
2019-02-19,39
2019-02-20,54
2019-02-21,62
2019-02-22,62
2019-02-23,46
2019-02-24,22
2019-02-25,65
2019-02-26,40
2019-02-27,64
2019-02-28,24
2019-03-01,62
2019-03-02,43
2019-03-03,21
2019-03-04,55
2019-03-05,47
2019-03-06,31
2019-03-07,51
2019-03-08,37
2019-03-09,30
2019-03-10,24
2019-03-11,51
2019-03-12,52
2019-03-13,44
2019-03-14,57
2019-03-15,60
2019-03-16,57
2019-03-17,12
2019-03-18,39
2019-03-19,25
2019-03-20,51
2019-03-21,34
2019-03-22,39
2019-03-23,26
2019-03-24,12
2019-03-25,30
2019-03-26,40
2019-03-27,40
2019-03-28,43
2019-03-29,38
2019-03-30,9
2019-03-31,26
2019-04-01,14
2019-04-02,20
2019-04-03,39
2019-04-04,44
2019-04-05,50
2019-04-06,20
2019-04-07,4
2019-04-08,13
2019-04-09,13
2019-04-10,23
2019-04-11,30
2019-04-12,18
2019-04-13,24
2019-04-14,20
2019-04-15,48
2019-04-16,57
2019-04-17,44
2019-04-18,54
2019-04-19,53
2019-04-20,31
2019-04-21,12
2019-04-22,36
2019-04-23,66
2019-04-24,49
2019-04-25,48
2019-04-26,44
2019-04-27,41
2019-04-28,20
2019-04-29,56
2019-04-30,42
2019-05-01,65
2019-05-02,52
2019-05-03,72
2019-05-04,44
2019-05-05,30
2019-05-06,56
2019-05-07,56
2019-05-08,53
2019-05-09,58
2019-05-10,36
2019-05-11,23
2019-05-12,13
2019-05-13,31
2019-05-14,34
2019-05-15,28
2019-05-16,44
2019-05-17,48
2019-05-18,13
2019-05-19,26
2019-05-20,54
2019-05-21,34
2019-05-22,35
2019-05-23,32
2019-05-24,28
2019-05-25,24
2019-05-26,23
2019-05-27,27
2019-05-28,39
2019-05-29,57
2019-05-30,73
2019-05-31,62
2019-06-01,55
2019-06-02,49
2019-06-03,66
2019-06-04,74
2019-06-05,59
2019-06-06,61
2019-06-07,53
2019-06-08,37
2019-06-09,44
2019-06-10,51
2019-06-11,52
2019-06-12,48
2019-06-13,59
2019-06-14,71
2019-06-15,34
2019-06-16,20
2019-06-17,39
2019-06-18,30
2019-06-19,46
2019-06-20,42
2019-06-21,46
2019-06-22,29
2019-06-23,39
2019-06-24,34
2019-06-25,32
2019-06-26,42
2019-06-27,41
2019-06-28,62
2019-06-29,34
2019-06-30,23
2019-07-01,41
2019-07-02,62
2019-07-03,39
2019-07-04,6
2019-07-05,52
2019-07-06,36
2019-07-07,23
2019-07-08,31
2019-07-09,37
