dropArea,Percentage
1,0.07
2,0.03
3,0.22
4,0.09
5,0.1
6,0.93
7,1.1
8,26.9
9,0.0
10,0.04
11,0.0
12,0.0
13,0.01
14,0.01
15,0.03
16,0.09
17,0.0
18,0.0
19,0.0
20,0.0
21,0.03
22,0.13
23,0.03
24,0.78
25,0.01
26,0.03
27,0.0
28,9.46
29,0.06
30,0.01
31,0.38
32,32.2
33,7.7
34,1.3
35,0.87
36,0.04
37,0.01
38,0.38
39,0.28
40,0.06
41,0.55
42,0.14
43,0.09
44,0.12
45,0.0
46,0.03
47,0.0
48,0.07
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,3.83
57,0.0
58,0.01
59,0.07
60,0.33
61,0.06
62,0.03
63,0.0
64,0.03
65,0.01
66,0.0
67,0.01
68,0.01
69,0.03
70,0.03
71,0.01
72,0.01
73,0.01
74,0.0
75,0.07
76,9.17
77,0.1
78,1.75
