pickupArea,Percentage
1,0.08
2,0.04
3,0.36
4,0.08
5,0.07
6,1.49
7,1.43
8,35.14
9,0.0
10,0.01
11,0.02
12,0.0
13,0.01
14,0.05
15,0.04
16,0.03
17,0.0
18,0.0
19,0.01
20,0.01
21,0.04
22,0.1
23,0.04
24,0.45
25,0.04
26,0.0
27,0.02
28,14.78
29,0.01
30,0.01
31,0.05
32,27.45
33,4.14
34,0.09
35,0.22
36,0.03
37,0.01
38,0.09
39,0.24
40,0.03
41,0.53
42,0.04
43,0.03
44,0.01
45,0.0
46,0.01
47,0.0
48,0.01
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,3.11
57,0.01
58,0.01
59,0.0
60,0.04
61,0.01
62,0.01
63,0.0
64,0.01
65,0.0
66,0.0
67,0.01
68,0.0
69,0.01
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,9.15
77,0.29
