dropArea,Percentage
1,1.12
2,0.56
3,0.93
4,0.0
5,0.56
6,1.49
7,0.93
8,4.85
9,0.0
10,0.56
11,0.19
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.19
18,0.0
19,0.0
20,0.19
21,0.0
22,0.19
23,0.0
24,0.56
25,1.87
26,1.68
27,0.0
28,4.48
29,0.56
30,0.93
31,1.49
32,4.48
33,8.4
34,1.31
35,1.12
36,0.75
37,0.37
38,1.31
39,0.19
40,0.75
41,1.31
42,0.37
43,0.93
44,1.49
45,0.0
46,0.93
47,0.0
48,0.93
49,3.73
50,0.93
51,2.99
52,0.0
53,4.66
54,0.37
55,0.0
56,4.29
57,3.36
58,1.12
59,1.12
60,0.75
61,0.37
62,0.56
63,0.19
64,1.12
65,3.73
66,1.49
67,3.17
68,1.87
69,2.99
70,2.05
71,1.12
72,2.99
73,2.05
74,1.68
75,1.31
76,0.56
77,1.49
