dropArea,Percentage
1,0.0
2,0.5
3,2.76
4,1.26
5,0.5
6,5.28
7,0.5
8,4.27
9,0.0
10,1.76
11,5.28
12,1.01
13,0.5
14,3.02
15,19.1
16,8.79
17,1.76
18,0.25
19,4.77
20,1.51
21,3.27
22,4.52
23,1.01
24,3.02
25,1.26
26,0.0
27,0.25
28,1.51
29,0.0
30,0.0
31,0.25
32,2.76
33,1.01
34,0.25
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.5
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.25
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,16.33
77,1.01
