dropArea,Percentage
1,2.13
2,1.05
3,1.46
4,0.1
5,0.0
6,2.74
7,1.02
8,6.94
9,0.0
10,0.1
11,0.06
12,0.03
13,0.13
14,0.06
15,0.1
16,0.16
17,0.03
18,0.45
19,0.22
20,0.0
21,0.16
22,0.73
23,0.54
24,0.76
25,2.39
26,1.08
27,0.99
28,12.99
29,1.27
30,1.02
31,2.29
32,8.69
33,7.61
34,1.53
35,2.17
36,1.59
37,0.38
38,1.37
39,1.97
40,0.19
41,2.39
42,2.13
43,3.95
44,1.11
45,0.51
46,3.98
47,0.96
48,1.59
49,0.73
50,1.43
51,2.42
52,0.16
53,0.41
54,0.25
55,0.1
56,0.38
57,0.35
58,0.0
59,0.1
60,0.48
61,0.41
62,0.1
63,0.16
64,0.0
65,0.13
66,0.25
67,0.32
68,1.02
69,1.18
70,1.15
71,0.32
72,0.38
73,1.21
74,0.16
75,1.4
76,0.29
77,1.56
