dropArea,Percentage
1,0.0
2,0.85
3,0.85
4,0.57
5,0.57
6,2.84
7,0.85
8,8.24
9,0.0
10,0.0
11,0.0
12,0.28
13,0.0
14,0.28
15,1.14
16,2.56
17,0.28
18,0.0
19,2.56
20,1.14
21,2.56
22,10.51
23,9.94
24,15.34
25,3.69
26,0.28
27,3.41
28,7.67
29,5.97
30,0.57
31,2.56
32,4.83
33,3.12
34,0.0
35,0.28
36,0.0
37,0.28
38,0.28
39,0.0
40,0.0
41,0.0
42,0.28
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.28
52,0.0
53,0.0
54,0.0
55,0.0
56,0.85
57,0.0
58,0.0
59,0.0
60,0.0
61,0.28
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.28
69,0.0
70,0.0
71,0.28
72,0.0
73,0.0
74,0.0
75,0.0
76,1.14
77,0.0
78,2.27
