pickupArea,Percentage
1,0.0
2,0.0
3,0.17
4,0.0
5,0.0
6,0.17
7,0.34
8,18.21
9,0.0
10,0.0
11,0.17
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.34
25,0.0
26,0.0
27,0.0
28,6.36
29,0.0
30,0.0
31,0.0
32,34.36
33,8.08
34,0.0
35,2.58
36,1.03
37,0.17
38,2.23
39,1.2
40,0.17
41,2.23
42,0.52
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,6.7
57,0.0
58,0.0
59,0.0
60,0.34
61,0.34
62,0.0
63,0.0
64,0.0
65,0.34
66,0.0
67,0.0
68,0.0
69,0.17
70,0.0
71,0.0
72,0.0
73,1.2
74,0.0
75,0.0
76,12.54
77,0.0
