Date,Count
2019-01-01,144
2019-01-02,228
2019-01-03,231
2019-01-04,316
2019-01-05,150
2019-01-06,129
2019-01-07,328
2019-01-08,381
2019-01-09,420
2019-01-10,455
2019-01-11,420
2019-01-12,163
2019-01-13,101
2019-01-14,343
2019-01-15,381
2019-01-16,390
2019-01-17,424
2019-01-18,456
2019-01-19,149
2019-01-20,112
2019-01-21,278
2019-01-22,421
2019-01-23,528
2019-01-24,594
2019-01-25,492
2019-01-26,221
2019-01-27,155
2019-01-28,356
2019-01-29,450
2019-01-30,77
2019-01-31,300
2019-02-01,554
2019-02-02,190
2019-02-03,124
2019-02-04,408
2019-02-05,504
2019-02-06,523
2019-02-07,601
2019-02-08,512
2019-02-09,225
2019-02-10,156
2019-02-11,452
2019-02-12,563
2019-02-13,483
2019-02-14,563
2019-02-15,578
2019-02-16,272
2019-02-17,188
2019-02-18,347
2019-02-19,481
2019-02-20,641
2019-02-21,643
2019-02-22,617
2019-02-23,264
2019-02-24,157
2019-02-25,449
2019-02-26,591
2019-02-27,572
2019-02-28,672
2019-03-01,632
2019-03-02,331
2019-03-03,231
2019-03-04,590
2019-03-05,599
2019-03-06,610
2019-03-07,548
2019-03-08,510
2019-03-09,214
2019-03-10,129
2019-03-11,395
2019-03-12,558
2019-03-13,556
2019-03-14,605
2019-03-15,589
2019-03-16,498
2019-03-17,200
2019-03-18,457
2019-03-19,496
2019-03-20,602
2019-03-21,574
2019-03-22,511
2019-03-23,243
2019-03-24,182
2019-03-25,415
2019-03-26,429
2019-03-27,485
2019-03-28,480
2019-03-29,468
2019-03-30,231
2019-03-31,192
2019-04-01,418
2019-04-02,499
2019-04-03,522
2019-04-04,556
2019-04-05,555
2019-04-06,76
2019-04-07,49
2019-04-08,163
2019-04-09,148
2019-04-10,178
2019-04-11,135
2019-04-12,126
2019-04-13,251
2019-04-14,203
2019-04-15,468
2019-04-16,455
2019-04-17,517
2019-04-18,615
2019-04-19,459
2019-04-20,240
2019-04-21,137
2019-04-22,444
2019-04-23,578
2019-04-24,594
2019-04-25,581
2019-04-26,536
2019-04-27,291
2019-04-28,170
2019-04-29,558
2019-04-30,605
2019-05-01,591
2019-05-02,695
2019-05-03,740
2019-05-04,323
2019-05-05,250
2019-05-06,593
2019-05-07,677
2019-05-08,743
2019-05-09,671
2019-05-10,681
2019-05-11,399
2019-05-12,262
2019-05-13,608
2019-05-14,630
2019-05-15,632
2019-05-16,755
2019-05-17,782
2019-05-18,395
2019-05-19,315
2019-05-20,777
2019-05-21,818
2019-05-22,770
2019-05-23,731
2019-05-24,670
2019-05-25,336
2019-05-26,264
2019-05-27,178
2019-05-28,626
2019-05-29,633
2019-05-30,847
2019-05-31,928
2019-06-01,538
2019-06-02,528
2019-06-03,807
2019-06-04,695
2019-06-05,849
2019-06-06,919
2019-06-07,902
2019-06-08,503
2019-06-09,494
2019-06-10,859
2019-06-11,940
2019-06-12,1010
2019-06-13,882
2019-06-14,826
2019-06-15,383
2019-06-16,279
2019-06-17,797
2019-06-18,813
2019-06-19,890
2019-06-20,1055
2019-06-21,939
2019-06-22,479
2019-06-23,409
2019-06-24,792
2019-06-25,962
2019-06-26,912
2019-06-27,972
2019-06-28,894
2019-06-29,383
2019-06-30,391
2019-07-01,645
2019-07-02,692
2019-07-03,553
2019-07-04,256
2019-07-05,340
2019-07-06,332
2019-07-07,268
2019-07-08,647
2019-07-09,791
2019-07-10,925
2019-07-11,892
2019-07-12,911
2019-07-13,581
2019-07-14,415
2019-07-15,869
2019-07-16,899
2019-07-17,1014
2019-07-18,927
2019-07-19,994
2019-07-20,507
2019-07-21,431
2019-07-22,761
2019-07-23,866
2019-07-24,872
2019-07-25,927
2019-07-26,858
2019-07-27,489
2019-07-28,400
2019-07-29,723
2019-07-30,755
2019-07-31,897
2019-08-01,943
2019-08-02,870
2019-08-03,529
2019-08-04,495
2019-08-05,838
2019-08-06,905
2019-08-07,1021
2019-08-08,1038
2019-08-09,982
2019-08-10,502
2019-08-11,319
2019-08-12,803
2019-08-13,906
2019-08-14,972
2019-08-15,994
2019-08-16,774
2019-08-17,523
2019-08-18,438
2019-08-19,768
2019-08-20,990
2019-08-21,1001
2019-08-22,1017
2019-08-23,915
2019-08-24,392
2019-08-25,391
2019-08-26,850
2019-08-27,854
2019-08-28,868
2019-08-29,942
2019-08-30,797
2019-08-31,415
2019-09-01,366
2019-09-02,320
2019-09-03,760
2019-09-04,818
2019-09-05,950
2019-09-06,898
2019-09-07,418
2019-09-08,312
2019-09-09,802
2019-09-10,1106
2019-09-11,1171
2019-09-12,1150
2019-09-13,1187
2019-09-14,548
2019-09-15,492
2019-09-16,857
2019-09-17,1067
2019-09-18,991
2019-09-19,1153
2019-09-20,1136
2019-09-21,544
2019-09-22,514
2019-09-23,1003
2019-09-24,1119
2019-09-25,1203
2019-09-26,1217
2019-09-27,1200
2019-09-28,522
2019-09-29,391
2019-09-30,867
2019-10-01,1010
2019-10-02,1188
2019-10-03,1094
2019-10-04,1024
2019-10-05,458
2019-10-06,401
2019-10-07,877
2019-10-08,1006
2019-10-09,1001
2019-10-10,1174
2019-10-11,1203
2019-10-12,556
2019-10-13,491
2019-10-14,840
2019-10-15,1220
2019-10-16,1255
2019-10-17,1183
2019-10-18,1133
2019-10-19,532
2019-10-20,470
2019-10-21,1157
2019-10-22,1205
2019-10-23,1070
2019-10-24,1227
2019-10-25,1139
2019-10-26,638
2019-10-27,508
2019-10-28,1036
2019-10-29,1196
2019-10-30,1285
2019-10-31,1161
2019-11-01,1150
2019-11-02,520
2019-11-03,429
2019-11-04,942
2019-11-05,1144
2019-11-06,1156
2019-11-07,1212
2019-11-08,1106
2019-11-09,553
2019-11-10,489
2019-11-11,972
2019-11-12,1357
2019-11-13,1285
2019-11-14,1360
2019-11-15,1246
2019-11-16,513
2019-11-17,434
2019-11-18,1046
2019-11-19,1234
2019-11-20,1225
2019-11-21,1249
2019-11-22,1296
2019-11-23,580
2019-11-24,441
2019-11-25,941
2019-11-26,1056
2019-11-27,722
2019-11-28,221
2019-11-29,524
2019-11-30,698
2019-12-01,679
2019-12-02,1303
2019-12-03,1645
2019-12-04,1577
2019-12-05,1661
2019-12-06,1395
2019-12-07,866
2019-12-08,461
2019-12-09,1181
2019-12-10,1582
2019-12-11,1461
2019-12-12,1525
2019-12-13,1516
2019-12-14,875
2019-12-15,495
2019-12-16,1222
2019-12-17,1368
2019-12-18,1549
2019-12-19,1589
2019-12-20,1404
2019-12-21,700
2019-12-22,536
2019-12-23,888
2019-12-24,410
2019-12-25,119
2019-12-26,532
2019-12-27,753
2019-12-28,524
2019-12-29,426
2019-12-30,793
2019-12-31,720
