dropArea,Percentage
1,0.1
2,0.16
3,0.38
4,0.13
5,0.22
6,1.23
7,1.25
8,29.1
9,0.0
10,0.06
11,0.03
12,0.01
13,0.02
14,0.07
15,0.04
16,0.08
17,0.01
18,0.0
19,0.02
20,0.0
21,0.08
22,0.3
23,0.06
24,0.91
25,0.03
26,0.0
27,0.05
28,10.13
29,0.05
30,0.05
31,0.38
32,32.1
33,7.53
34,1.31
35,1.08
36,0.05
37,0.04
38,0.23
39,0.2
40,0.04
41,0.81
42,0.09
43,0.07
44,0.03
45,0.0
46,0.01
47,0.0
48,0.01
49,0.02
50,0.0
51,0.01
52,0.0
53,0.01
54,0.0
55,0.0
56,3.23
57,0.0
58,0.03
59,0.05
60,0.26
61,0.03
62,0.01
63,0.0
64,0.02
65,0.0
66,0.01
67,0.03
68,0.03
69,0.02
70,0.0
71,0.02
72,0.0
73,0.0
74,0.0
75,0.01
76,7.34
77,0.28
