dropArea,Percentage
1,0.14
2,0.08
3,0.44
4,0.19
5,0.34
6,2.13
7,2.52
8,30.9
9,0.01
10,0.05
11,0.06
12,0.03
13,0.03
14,0.11
15,0.07
16,0.17
17,0.04
18,0.01
19,0.04
20,0.03
21,0.14
22,0.82
23,0.11
24,3.62
25,0.16
26,0.04
27,0.15
28,15.09
29,0.13
30,0.09
31,0.42
32,31.73
33,2.96
34,0.33
35,0.28
36,0.04
37,0.05
38,0.1
39,0.14
40,0.04
41,0.39
42,0.08
43,0.12
44,0.12
45,0.02
46,0.05
47,0.01
48,0.02
49,0.11
50,0.03
51,0.02
52,0.01
53,0.05
54,0.01
55,0.01
56,0.55
57,0.02
58,0.03
59,0.04
60,0.16
61,0.06
62,0.01
63,0.02
64,0.03
65,0.01
66,0.03
67,0.03
68,0.06
69,0.11
70,0.03
71,0.07
72,0.01
73,0.05
74,0.01
75,0.03
76,1.82
77,0.31
78,1.66
