pickupArea,Percentage
1,0.69
2,0.17
3,0.93
4,0.25
5,0.04
6,1.06
7,0.51
8,9.68
9,0.02
10,0.02
11,0.02
12,0.01
13,0.04
14,0.04
15,0.03
16,0.12
17,0.02
18,0.12
19,0.1
20,0.05
21,0.07
22,0.27
23,0.74
24,0.73
25,1.01
26,0.29
27,0.67
28,16.76
29,1.5
30,0.33
31,0.37
32,13.52
33,3.36
34,0.97
35,1.86
36,0.63
37,0.64
38,1.66
39,1.76
40,0.76
41,3.86
42,1.84
43,2.5
44,5.73
45,0.79
46,0.55
47,0.81
48,1.28
49,1.85
50,0.45
51,0.65
52,0.07
53,1.29
54,0.18
55,0.18
56,2.64
57,0.09
58,0.06
59,0.03
60,0.38
61,0.64
62,0.08
63,0.1
64,0.05
65,0.1
66,0.32
67,0.57
68,1.32
69,2.51
70,0.37
71,2.14
72,0.24
73,1.01
74,0.11
75,0.8
76,1.86
77,0.76
