pickupArea,Percentage
1,0.33
2,0.81
3,1.93
4,2.21
5,2.9
6,10.66
7,2.93
8,16.65
9,0.01
10,0.1
11,0.08
12,0.07
13,0.1
14,0.43
15,0.12
16,1.65
17,0.02
18,0.01
19,0.12
20,0.02
21,0.58
22,1.01
23,0.03
24,1.67
25,0.03
26,0.0
27,0.05
28,5.59
29,0.02
30,0.01
31,0.02
32,16.79
33,0.57
34,0.04
35,0.02
36,0.0
37,0.0
38,0.0
39,0.01
40,0.0
41,0.04
42,0.02
43,0.01
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,3.22
57,0.0
58,0.0
59,0.01
60,0.01
61,0.0
62,0.01
63,0.0
64,0.0
65,0.01
66,0.02
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,26.45
77,0.84
78,1.69
