dropArea,Percentage
1,0.66
2,0.62
3,1.39
4,1.15
5,1.6
6,5.37
7,4.95
8,28.08
9,0.02
10,0.01
11,0.09
12,0.37
13,0.22
14,0.39
15,0.39
16,0.82
17,0.09
18,0.06
19,0.12
20,0.04
21,0.42
22,1.84
23,0.11
24,3.24
25,0.1
26,0.01
27,0.02
28,5.01
29,0.01
30,0.02
31,0.16
32,18.77
33,2.7
34,0.11
35,0.15
36,0.02
37,0.0
38,0.03
39,0.19
40,0.01
41,0.68
42,0.05
43,0.02
44,0.02
45,0.01
46,0.0
47,0.0
48,0.0
49,0.02
50,0.0
51,0.01
52,0.0
53,0.0
54,0.0
55,0.0
56,0.22
57,0.01
58,0.02
59,0.03
60,0.13
61,0.01
62,0.02
63,0.01
64,0.03
65,0.02
66,0.02
67,0.01
68,0.01
69,0.01
70,0.02
71,0.0
72,0.03
73,0.0
74,0.01
75,0.01
76,0.24
77,1.43
78,17.56
