dropArea,Percentage
1,0.18
2,0.11
3,0.77
4,0.25
5,0.38
6,3.64
7,5.2
8,34.43
9,0.01
10,0.06
11,0.05
12,0.03
13,0.03
14,0.13
15,0.07
16,0.19
17,0.02
18,0.01
19,0.04
20,0.02
21,0.19
22,0.86
23,0.08
24,3.59
25,0.05
26,0.01
27,0.03
28,11.54
29,0.03
30,0.04
31,0.19
32,26.02
33,3.12
34,0.16
35,0.14
36,0.02
37,0.01
38,0.05
39,0.1
40,0.01
41,0.35
42,0.05
43,0.06
44,0.03
45,0.01
46,0.02
47,0.0
48,0.02
49,0.02
50,0.0
51,0.01
52,0.0
53,0.01
54,0.0
55,0.0
56,1.15
57,0.01
58,0.02
59,0.02
60,0.1
61,0.02
62,0.01
63,0.01
64,0.03
65,0.01
66,0.02
67,0.01
68,0.02
69,0.03
70,0.01
71,0.02
72,0.01
73,0.01
74,0.0
75,0.01
76,4.17
77,0.51
78,1.41
