pickupArea,Percentage
1,1.1
2,0.27
3,1.03
4,0.4
5,0.03
6,1.57
7,0.6
8,9.61
9,0.03
10,0.02
11,0.02
12,0.0
13,0.07
14,0.05
15,0.03
16,0.15
17,0.03
18,0.18
19,0.17
20,0.07
21,0.07
22,0.43
23,1.23
24,1.02
25,1.6
26,0.38
27,1.0
28,20.89
29,2.48
30,0.53
31,0.48
32,10.0
33,2.57
34,1.03
35,1.7
36,0.5
37,0.78
38,1.43
39,0.78
40,0.7
41,1.8
42,1.9
43,1.98
44,5.45
45,0.68
46,0.58
47,1.22
48,1.07
49,2.45
50,0.6
51,0.75
52,0.08
53,1.95
54,0.28
55,0.22
56,0.5
57,0.15
58,0.08
59,0.03
60,0.5
61,0.42
62,0.08
63,0.08
64,0.08
65,0.13
66,0.43
67,0.4
68,1.53
69,2.35
70,0.47
71,2.03
72,0.27
73,1.32
74,0.17
75,1.18
76,0.63
77,1.12
