dropArea,Percentage
1,0.0
2,0.21
3,4.65
4,0.0
5,0.0
6,1.06
7,0.42
8,3.17
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.21
17,0.85
18,0.0
19,0.0
20,0.0
21,0.21
22,0.0
23,0.0
24,0.42
25,1.06
26,0.21
27,0.42
28,14.8
29,1.27
30,0.42
31,0.0
32,4.44
33,2.96
34,2.54
35,12.26
36,0.0
37,4.23
38,4.65
39,2.33
40,2.54
41,6.13
42,0.63
43,1.27
44,1.06
45,0.21
46,0.21
47,0.0
48,0.0
49,0.42
50,1.69
51,0.42
52,0.0
53,0.0
54,0.21
55,0.0
56,2.96
57,0.21
58,0.21
59,0.63
60,0.21
61,4.86
62,0.0
63,0.21
64,0.0
65,0.21
66,0.63
67,1.27
68,6.55
69,1.69
70,0.21
71,0.42
72,0.0
73,0.63
74,0.0
75,0.42
76,1.06
77,0.0
