pickupArea,Percentage
1,2.13
2,1.09
3,15.22
4,2.04
5,0.67
6,17.23
7,2.67
8,17.4
9,0.0
10,0.04
11,0.26
12,0.04
13,0.23
14,0.69
15,0.14
16,0.66
17,0.03
18,0.01
19,0.06
20,0.04
21,0.24
22,0.39
23,0.04
24,0.72
25,0.07
26,0.02
27,0.06
28,3.68
29,0.03
30,0.03
31,0.04
32,12.51
33,0.62
34,0.04
35,0.05
36,0.02
37,0.02
38,0.04
39,0.06
40,0.01
41,0.09
42,0.08
43,0.07
44,0.04
45,0.02
46,0.03
47,0.0
48,0.01
49,0.1
50,0.0
51,0.01
52,0.0
53,0.02
54,0.01
55,0.0
56,1.56
57,0.01
58,0.0
59,0.01
60,0.02
61,0.02
62,0.0
63,0.0
64,0.02
65,0.0
66,0.02
67,0.02
68,0.03
69,0.05
70,0.01
71,0.04
72,0.0
73,0.02
74,0.0
75,0.01
76,10.29
77,6.57
78,1.53
