dropArea,Percentage
1,0.0
2,0.0
3,0.19
4,0.05
5,0.24
6,2.43
7,3.76
8,48.74
9,0.05
10,0.05
11,0.0
12,0.0
13,0.0
14,0.0
15,0.05
16,0.1
17,0.0
18,0.0
19,0.0
20,0.0
21,0.14
22,0.67
23,0.05
24,3.43
25,0.0
26,0.0
27,0.1
28,7.38
29,0.05
30,0.05
31,0.19
32,28.56
33,1.9
34,0.14
35,0.05
36,0.0
37,0.0
38,0.05
39,0.0
40,0.05
41,0.1
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.05
49,0.0
50,0.05
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.1
57,0.0
58,0.0
59,0.0
60,0.1
61,0.05
62,0.0
63,0.0
64,0.05
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,1.0
77,0.1
