pickupArea,Percentage
1,0.34
2,0.19
3,2.21
4,0.45
5,0.08
6,1.46
7,0.56
8,11.82
9,0.0
10,0.0
11,0.0
12,0.04
13,0.26
14,0.04
15,0.04
16,0.04
17,0.04
18,0.0
19,0.0
20,0.0
21,0.0
22,0.11
23,1.01
24,0.56
25,1.76
26,0.41
27,0.71
28,19.47
29,3.38
30,0.19
31,0.15
32,15.61
33,1.73
34,0.53
35,4.58
36,0.49
37,0.83
38,1.65
39,1.2
40,0.3
41,1.69
42,0.64
43,1.24
44,1.54
45,0.71
46,0.49
47,0.45
48,0.6
49,1.43
50,1.01
51,0.34
52,0.0
53,4.2
54,0.34
55,0.08
56,0.3
57,0.08
58,0.11
59,0.0
60,0.0
61,0.98
62,0.0
63,0.08
64,0.08
65,0.94
66,0.3
67,0.23
68,1.31
69,2.33
70,0.6
71,1.2
72,0.38
73,1.65
74,0.08
75,1.65
76,0.19
77,0.56
