pickupArea,Percentage
1,0.99
2,0.43
3,1.18
4,1.23
5,1.29
6,6.92
7,4.82
8,22.25
9,0.02
10,0.15
11,0.14
12,0.07
13,0.21
14,0.89
15,0.52
16,1.41
17,0.24
18,0.06
19,0.52
20,0.33
21,1.44
22,6.32
23,0.56
24,6.08
25,0.16
26,0.07
27,0.22
28,7.19
29,0.06
30,0.06
31,0.23
32,15.54
33,0.48
34,0.07
35,0.09
36,0.02
37,0.02
38,0.07
39,0.02
40,0.03
41,0.04
42,0.04
43,0.05
44,0.08
45,0.06
46,0.09
47,0.02
48,0.02
49,0.07
50,0.01
51,0.02
52,0.01
53,0.05
54,0.07
55,0.0
56,1.03
57,0.02
58,0.0
59,0.01
60,0.02
61,0.02
62,0.03
63,0.0
64,0.01
65,0.0
66,0.03
67,0.05
68,0.04
69,0.09
70,0.04
71,0.1
72,0.0
73,0.02
74,0.0
75,0.04
76,11.16
77,0.72
78,3.54
