dropArea,Percentage
1,0.58
2,0.86
3,1.75
4,1.44
5,2.22
6,7.2
7,6.38
8,30.74
9,0.25
10,1.03
11,0.47
12,0.47
13,0.29
14,0.39
15,0.51
16,0.95
17,0.21
18,0.04
19,0.21
20,0.02
21,0.6
22,1.93
23,0.14
24,4.36
25,0.19
26,0.0
27,0.06
28,5.33
29,0.02
30,0.06
31,0.18
32,19.77
33,2.92
34,0.12
35,0.16
36,0.0
37,0.0
38,0.12
39,0.23
40,0.02
41,0.8
42,0.02
43,0.02
44,0.0
45,0.02
46,0.02
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.02
53,0.0
54,0.0
55,0.0
56,0.19
57,0.02
58,0.0
59,0.0
60,0.08
61,0.0
62,0.0
63,0.02
64,0.04
65,0.02
66,0.04
67,0.0
68,0.0
69,0.02
70,0.0
71,0.0
72,0.04
73,0.0
74,0.02
75,0.0
76,5.02
77,1.4
