pickupArea,Percentage
1,0.03
2,0.05
3,0.28
4,0.03
5,0.02
6,0.79
7,0.93
8,17.52
9,0.0
10,0.01
11,0.05
12,0.0
13,0.01
14,0.03
15,0.01
16,0.07
17,0.01
18,0.01
19,0.01
20,0.0
21,0.02
22,0.09
23,0.01
24,0.33
25,0.12
26,0.01
27,0.06
28,8.68
29,0.04
30,0.04
31,0.2
32,18.67
33,3.6
34,0.33
35,1.18
36,0.46
37,0.2
38,1.88
39,6.23
40,0.5
41,13.19
42,1.74
43,0.96
44,0.32
45,0.18
46,0.11
47,0.05
48,0.17
49,0.15
50,0.05
51,0.15
52,0.05
53,0.03
54,0.0
55,0.03
56,9.16
57,0.03
58,0.02
59,0.02
60,0.09
61,0.11
62,0.05
63,0.0
64,0.01
65,0.06
66,0.05
67,0.15
68,0.18
69,0.19
70,0.23
71,0.13
72,0.09
73,0.07
74,0.0
75,0.04
76,8.45
77,0.22
78,0.97
