dropArea,Percentage
1,0.39
2,0.39
3,0.78
4,0.63
5,1.02
6,4.14
7,4.38
8,29.63
9,0.08
10,0.0
11,0.0
12,0.08
13,0.08
14,0.47
15,0.39
16,0.55
17,0.08
18,0.0
19,0.31
20,0.47
21,1.09
22,4.69
23,1.25
24,19.7
25,0.08
26,0.08
27,0.16
28,11.96
29,0.08
30,0.16
31,0.55
32,11.02
33,1.17
34,0.16
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.08
52,0.0
53,0.0
54,0.0
55,0.0
56,0.7
57,0.0
58,0.16
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.23
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.08
74,0.0
75,0.0
76,2.19
77,0.55
