pickupArea,Percentage
1,0.11
2,0.11
3,0.78
4,0.11
5,0.0
6,0.89
7,0.44
8,6.22
9,0.0
10,0.0
11,0.11
12,0.0
13,0.0
14,0.11
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.11
23,0.22
24,0.89
25,0.11
26,0.11
27,0.55
28,15.98
29,0.78
30,0.44
31,0.55
32,7.66
33,2.55
34,2.66
35,4.99
36,2.89
37,0.22
38,4.0
39,2.55
40,1.22
41,6.77
42,2.33
43,1.44
44,1.11
45,0.44
46,0.44
47,0.0
48,0.55
49,0.67
50,0.55
51,0.11
52,0.0
53,0.67
54,0.0
55,0.11
56,7.99
57,0.0
58,0.0
59,0.0
60,0.33
61,5.66
62,1.66
63,0.0
64,0.0
65,0.22
66,0.55
67,0.55
68,2.22
69,1.11
70,0.78
71,3.66
72,0.67
73,0.33
74,0.11
75,0.33
76,1.22
77,0.0
