pickupArea,Percentage
1,0.25
2,0.49
3,0.9
4,0.49
5,0.16
6,0.9
7,3.12
8,6.58
9,0.0
10,0.0
11,0.08
12,0.08
13,0.08
14,0.08
15,0.08
16,0.0
17,0.0
18,0.16
19,0.16
20,0.16
21,0.16
22,0.25
23,1.73
24,0.9
25,1.56
26,0.33
27,0.9
28,11.27
29,1.07
30,0.16
31,0.41
32,12.34
33,2.22
34,0.58
35,3.37
36,2.06
37,0.74
38,4.69
39,1.81
40,3.7
41,6.17
42,4.11
43,1.23
44,4.11
45,0.41
46,0.49
47,0.33
48,0.74
49,1.48
50,0.33
51,0.58
52,0.16
53,1.81
54,0.08
55,0.66
56,0.9
57,0.08
58,0.08
59,0.0
60,0.25
61,0.99
62,0.08
63,0.08
64,0.33
65,0.33
66,0.49
67,0.82
68,1.56
69,1.56
70,0.33
71,1.48
72,0.49
73,0.82
74,0.16
75,1.4
76,0.74
77,0.25
