pickupArea,Percentage
1,0.0
2,0.0
3,0.75
4,0.0
5,0.0
6,0.38
7,0.38
8,6.79
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.38
23,0.0
24,0.75
25,0.38
26,0.0
27,0.0
28,10.19
29,0.0
30,1.13
31,0.0
32,23.4
33,3.02
34,3.4
35,0.38
36,0.0
37,0.38
38,1.13
39,0.0
40,0.75
41,1.89
42,0.38
43,0.38
44,0.75
45,0.38
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,32.08
57,0.38
58,0.38
59,0.0
60,1.13
61,1.89
62,0.38
63,1.51
64,0.38
65,0.38
66,0.38
67,0.0
68,0.75
69,0.0
70,0.0
71,0.0
72,0.0
73,0.38
74,0.0
75,0.38
76,2.26
77,0.0
