dropArea,Percentage
1,0.61
2,0.21
3,0.88
4,0.12
5,0.07
6,0.66
7,0.73
8,4.61
9,0.0
10,0.28
11,0.09
12,0.07
13,0.02
14,0.07
15,0.09
16,0.31
17,0.07
18,0.0
19,0.02
20,0.0
21,0.21
22,0.17
23,0.45
24,0.97
25,0.9
26,0.24
27,0.52
28,11.64
29,0.57
30,0.38
31,2.15
32,10.03
33,4.8
34,4.28
35,3.69
36,0.66
37,2.98
38,3.33
39,0.8
40,0.54
41,1.14
42,0.54
43,0.5
44,2.44
45,0.26
46,0.47
47,0.07
48,1.06
49,2.51
50,0.76
51,0.66
52,0.02
53,1.23
54,0.5
55,0.14
56,0.57
57,0.12
58,0.0
59,0.17
60,0.28
61,0.24
62,0.05
63,0.02
64,0.05
65,0.21
66,0.52
67,0.52
68,2.48
69,2.03
70,1.47
71,1.44
72,0.97
73,5.09
74,0.19
75,1.18
76,1.84
77,1.09
78,8.92
