Date,Count
2019-01-01,4
2019-01-02,7
2019-01-03,12
2019-01-04,11
2019-01-05,5
2019-01-06,9
2019-01-07,15
2019-01-08,7
2019-01-09,8
2019-01-10,5
2019-01-11,11
2019-01-12,3
2019-01-13,11
2019-01-14,12
2019-01-15,9
2019-01-16,7
2019-01-17,10
2019-01-18,14
2019-01-19,5
2019-01-20,6
2019-01-21,7
2019-01-22,6
2019-01-23,16
2019-01-24,11
2019-01-25,8
2019-01-26,1
2019-01-27,9
2019-01-28,6
2019-01-29,3
2019-01-30,2
2019-01-31,3
2019-02-01,8
2019-02-02,8
2019-02-03,9
2019-02-04,12
2019-02-05,12
2019-02-06,8
2019-02-07,9
2019-02-08,11
2019-02-09,5
2019-02-10,11
2019-02-11,10
2019-02-12,11
2019-02-13,6
2019-02-14,8
2019-02-15,10
2019-02-16,7
2019-02-17,6
2019-02-18,6
2019-02-19,7
2019-02-20,6
2019-02-21,5
2019-02-22,16
2019-02-23,4
2019-02-24,8
2019-02-25,9
2019-02-26,6
2019-02-27,3
2019-02-28,10
2019-03-01,14
2019-03-02,17
2019-03-03,13
2019-03-04,11
2019-03-05,13
2019-03-06,19
2019-03-07,12
2019-03-08,17
2019-03-09,6
2019-03-10,10
2019-03-11,11
2019-03-12,14
2019-03-13,8
2019-03-14,13
2019-03-15,15
2019-03-16,7
2019-03-17,8
2019-03-18,15
2019-03-19,11
2019-03-20,10
2019-03-21,12
2019-03-22,11
2019-03-23,11
2019-03-24,7
2019-03-25,10
2019-03-26,12
2019-03-27,12
2019-03-28,13
2019-03-29,12
2019-03-30,2
2019-03-31,13
2019-04-01,16
2019-04-02,11
2019-04-03,14
2019-04-04,9
2019-04-05,16
2019-04-06,4
2019-04-07,6
2019-04-08,2
2019-04-09,1
2019-04-10,1
2019-04-11,3
2019-04-12,3
2019-04-13,2
2019-04-14,9
2019-04-15,8
2019-04-16,14
2019-04-17,15
2019-04-18,10
2019-04-19,12
2019-04-20,8
2019-04-21,14
2019-04-22,13
2019-04-23,9
2019-04-24,12
2019-04-25,12
2019-04-26,21
2019-04-27,13
2019-04-28,10
2019-04-29,10
2019-04-30,6
2019-05-01,14
2019-05-02,13
2019-05-03,14
2019-05-04,9
2019-05-05,12
2019-05-06,7
2019-05-07,17
2019-05-08,14
2019-05-09,15
2019-05-10,19
2019-05-11,6
2019-05-12,12
2019-05-13,10
2019-05-14,10
2019-05-15,15
2019-05-16,13
2019-05-17,8
2019-05-18,3
2019-05-19,9
2019-05-20,8
2019-05-21,12
2019-05-22,9
2019-05-23,11
2019-05-24,14
2019-05-25,4
2019-05-26,13
2019-05-27,6
2019-05-28,13
2019-05-29,5
2019-05-30,11
2019-05-31,21
2019-06-01,8
2019-06-02,11
2019-06-03,14
2019-06-04,7
2019-06-05,7
2019-06-06,16
2019-06-07,17
2019-06-08,13
2019-06-09,13
2019-06-10,10
2019-06-11,7
2019-06-12,16
2019-06-13,13
2019-06-14,7
2019-06-15,14
2019-06-16,14
2019-06-17,6
2019-06-18,14
2019-06-19,11
2019-06-20,11
2019-06-21,18
2019-06-22,7
2019-06-23,9
2019-06-24,7
2019-06-25,11
2019-06-26,10
2019-06-27,12
2019-06-28,14
2019-06-29,10
2019-06-30,9
2019-07-01,13
2019-07-02,16
2019-07-03,20
2019-07-04,6
2019-07-05,11
2019-07-06,11
2019-07-07,16
2019-07-08,11
2019-07-09,10
2019-07-10,7
2019-07-11,11
2019-07-12,15
2019-07-13,10
2019-07-14,12
2019-07-15,13
2019-07-16,11
2019-07-17,8
2019-07-18,7
2019-07-19,15
2019-07-20,11
2019-07-21,16
2019-07-22,12
2019-07-23,11
2019-07-24,6
2019-07-25,13
2019-07-26,10
2019-07-27,4
2019-07-28,8
2019-07-29,5
2019-07-30,10
2019-07-31,9
2019-08-01,10
2019-08-02,17
2019-08-03,7
2019-08-04,16
2019-08-05,7
2019-08-06,20
2019-08-07,10
2019-08-08,14
2019-08-09,12
2019-08-10,9
2019-08-11,21
2019-08-12,14
2019-08-13,15
2019-08-14,17
2019-08-15,15
2019-08-16,11
2019-08-17,7
2019-08-18,19
2019-08-19,7
2019-08-20,8
2019-08-21,11
2019-08-22,19
2019-08-23,15
2019-08-24,10
2019-08-25,6
2019-08-26,10
2019-08-27,10
2019-08-28,8
2019-08-29,17
2019-08-30,14
2019-08-31,8
2019-09-01,22
2019-09-02,5
2019-09-03,17
2019-09-04,6
2019-09-05,20
2019-09-06,14
2019-09-07,7
2019-09-08,11
2019-09-09,13
2019-09-10,10
2019-09-11,18
2019-09-12,18
2019-09-13,12
2019-09-14,10
2019-09-15,14
2019-09-16,16
2019-09-17,14
2019-09-18,13
2019-09-19,12
2019-09-20,13
2019-09-21,6
2019-09-22,12
2019-09-23,15
2019-09-24,15
2019-09-25,15
2019-09-26,19
2019-09-27,15
2019-09-28,10
2019-09-29,12
2019-09-30,15
2019-10-01,22
2019-10-02,10
2019-10-03,14
2019-10-04,12
2019-10-05,11
2019-10-06,14
2019-10-07,16
2019-10-08,18
2019-10-09,15
2019-10-10,11
2019-10-11,19
2019-10-12,6
2019-10-13,19
2019-10-14,11
2019-10-15,13
2019-10-16,20
2019-10-17,17
2019-10-18,21
2019-10-19,9
2019-10-20,11
2019-10-21,5
2019-10-22,12
2019-10-23,22
2019-10-24,16
2019-10-25,20
2019-10-26,14
2019-10-27,11
2019-10-28,15
2019-10-29,17
2019-10-30,15
2019-10-31,16
2019-11-01,13
2019-11-02,16
2019-11-03,8
2019-11-04,10
2019-11-05,17
2019-11-06,14
2019-11-07,18
2019-11-08,22
2019-11-09,9
2019-11-10,10
2019-11-11,10
2019-11-12,21
2019-11-13,15
2019-11-14,15
2019-11-15,26
2019-11-16,6
2019-11-17,14
2019-11-18,13
2019-11-19,16
2019-11-20,20
2019-11-21,21
2019-11-22,20
2019-11-23,12
2019-11-24,10
2019-11-25,14
2019-11-26,16
2019-11-27,13
2019-11-28,10
2019-11-29,6
2019-11-30,9
2019-12-01,11
2019-12-02,11
2019-12-03,14
2019-12-04,11
2019-12-05,18
2019-12-06,23
2019-12-07,14
2019-12-08,22
2019-12-09,12
2019-12-10,16
2019-12-11,20
2019-12-12,22
2019-12-13,13
2019-12-14,10
2019-12-15,16
2019-12-16,15
2019-12-17,21
2019-12-18,14
2019-12-19,8
2019-12-20,17
2019-12-21,15
2019-12-22,14
2019-12-23,8
2019-12-24,12
2019-12-25,10
2019-12-26,10
2019-12-27,17
2019-12-28,8
2019-12-29,11
2019-12-30,13
2019-12-31,5
