dropArea,Percentage
1,0.15
2,0.15
3,0.65
4,0.26
5,0.41
6,2.77
7,3.46
8,34.35
9,0.01
10,0.04
11,0.04
12,0.03
13,0.03
14,0.09
15,0.06
16,0.16
17,0.01
18,0.0
19,0.02
20,0.01
21,0.16
22,0.76
23,0.06
24,2.79
25,0.03
26,0.01
27,0.06
28,18.41
29,0.05
30,0.04
31,0.27
32,22.5
33,4.68
34,0.25
35,0.27
36,0.02
37,0.01
38,0.07
39,0.12
40,0.01
41,0.44
42,0.04
43,0.04
44,0.01
45,0.0
46,0.01
47,0.0
48,0.0
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.23
57,0.01
58,0.01
59,0.02
60,0.12
61,0.03
62,0.0
63,0.01
64,0.01
65,0.0
66,0.01
67,0.0
68,0.01
69,0.02
70,0.0
71,0.01
72,0.01
73,0.0
74,0.0
75,0.0
76,4.24
77,0.46
