pickupArea,Percentage
1,0.46
2,0.35
3,0.69
4,0.29
5,0.06
6,1.04
7,1.44
8,10.44
9,0.0
10,0.0
11,0.17
12,0.0
13,0.0
14,0.17
15,0.29
16,1.21
17,0.12
18,0.52
19,0.46
20,0.23
21,0.58
22,0.52
23,3.46
24,4.39
25,1.15
26,0.81
27,1.56
28,25.62
29,3.4
30,1.1
31,0.92
32,16.04
33,3.81
34,0.58
35,2.54
36,0.06
37,0.35
38,0.17
39,0.58
40,0.35
41,5.42
42,0.4
43,0.06
44,0.12
45,0.06
46,0.06
47,0.0
48,0.0
49,0.0
50,0.0
51,0.06
52,0.0
53,0.06
54,0.0
55,0.0
56,2.31
57,0.0
58,0.29
59,0.12
60,0.17
61,0.35
62,0.06
63,0.0
64,0.23
65,0.06
66,0.29
67,0.06
68,0.63
69,0.06
70,0.12
71,0.06
72,0.0
73,0.06
74,0.0
75,0.0
76,2.77
77,0.23
