Date,Count
2019-01-01,244
2019-01-02,351
2019-01-03,414
2019-01-04,435
2019-01-05,374
2019-01-06,618
2019-01-07,319
2019-01-08,341
2019-01-09,630
2019-01-10,973
2019-01-11,1271
2019-01-12,1296
2019-01-13,610
2019-01-14,326
2019-01-15,327
2019-01-16,369
2019-01-17,375
2019-01-18,548
2019-01-19,660
2019-01-20,681
2019-01-21,648
2019-01-22,326
2019-01-23,364
2019-01-24,404
2019-01-25,382
2019-01-26,354
2019-01-27,254
2019-01-28,329
2019-01-29,329
2019-01-30,223
2019-01-31,283
2019-02-01,498
2019-02-02,371
2019-02-03,267
2019-02-04,417
2019-02-05,488
2019-02-06,552
2019-02-07,757
2019-02-08,945
2019-02-09,1186
2019-02-10,731
2019-02-11,562
2019-02-12,710
2019-02-13,713
2019-02-14,700
2019-02-15,1313
2019-02-16,1745
2019-02-17,1222
2019-02-18,834
2019-02-19,452
2019-02-20,717
2019-02-21,1740
2019-02-22,2296
2019-02-23,1747
2019-02-24,405
2019-02-25,402
2019-02-26,455
2019-02-27,572
2019-02-28,864
2019-03-01,1699
2019-03-02,1916
2019-03-03,1963
2019-03-04,2573
2019-03-05,1848
2019-03-06,610
2019-03-07,432
2019-03-08,509
2019-03-09,589
2019-03-10,354
2019-03-11,366
2019-03-12,419
2019-03-13,422
2019-03-14,470
2019-03-15,750
2019-03-16,927
2019-03-17,781
2019-03-18,1010
2019-03-19,534
2019-03-20,559
2019-03-21,610
2019-03-22,1341
2019-03-23,1864
2019-03-24,1116
2019-03-25,756
2019-03-26,747
2019-03-27,841
2019-03-28,818
2019-03-29,871
2019-03-30,1344
2019-03-31,1211
2019-04-01,1183
2019-04-02,699
2019-04-03,646
2019-04-04,910
2019-04-05,1014
2019-04-06,811
2019-04-07,592
2019-04-08,1350
2019-04-09,1555
2019-04-10,1570
2019-04-11,1413
2019-04-12,1075
2019-04-13,1527
2019-04-14,1539
2019-04-15,1219
2019-04-16,600
2019-04-17,519
2019-04-18,829
2019-04-19,1531
2019-04-20,1492
2019-04-21,1109
2019-04-22,495
2019-04-23,676
2019-04-24,752
2019-04-25,767
2019-04-26,637
2019-04-27,704
2019-04-28,356
2019-04-29,906
2019-04-30,1202
2019-05-01,1438
2019-05-02,1957
2019-05-03,1970
2019-05-04,2243
2019-05-05,1996
2019-05-06,1285
2019-05-07,730
2019-05-08,925
2019-05-09,1315
2019-05-10,1122
2019-05-11,1070
2019-05-12,802
2019-05-13,701
2019-05-14,584
2019-05-15,805
2019-05-16,925
2019-05-17,1618
2019-05-18,2359
2019-05-19,2512
2019-05-20,3404
2019-05-21,2913
2019-05-22,1579
2019-05-23,1237
2019-05-24,624
2019-05-25,643
2019-05-26,581
2019-05-27,386
2019-05-28,435
2019-05-29,596
2019-05-30,1838
2019-05-31,3320
2019-06-01,4331
2019-06-02,4232
2019-06-03,3925
2019-06-04,1645
2019-06-05,628
2019-06-06,687
2019-06-07,695
2019-06-08,668
2019-06-09,570
2019-06-10,787
2019-06-11,1102
2019-06-12,1060
2019-06-13,842
2019-06-14,905
2019-06-15,997
2019-06-16,701
2019-06-17,1289
2019-06-18,1632
2019-06-19,1667
2019-06-20,746
2019-06-21,1373
2019-06-22,1039
2019-06-23,603
2019-06-24,723
2019-06-25,1433
2019-06-26,1896
2019-06-27,1576
2019-06-28,910
2019-06-29,662
2019-06-30,428
2019-07-01,440
2019-07-02,578
2019-07-03,511
2019-07-04,389
2019-07-05,667
2019-07-06,576
2019-07-07,476
2019-07-08,448
2019-07-09,666
2019-07-10,1047
2019-07-11,1034
2019-07-12,880
2019-07-13,721
2019-07-14,410
2019-07-15,559
2019-07-16,614
2019-07-17,652
2019-07-18,788
2019-07-19,817
2019-07-20,1118
2019-07-21,746
2019-07-22,735
2019-07-23,738
2019-07-24,837
2019-07-25,667
2019-07-26,497
2019-07-27,603
2019-07-28,441
2019-07-29,501
2019-07-30,505
2019-07-31,582
2019-08-01,813
2019-08-02,829
2019-08-03,884
2019-08-04,858
2019-08-05,1077
2019-08-06,1229
2019-08-07,1300
2019-08-08,1383
2019-08-09,1313
2019-08-10,1189
2019-08-11,864
2019-08-12,513
2019-08-13,593
2019-08-14,662
2019-08-15,580
2019-08-16,599
2019-08-17,504
2019-08-18,339
2019-08-19,467
2019-08-20,587
2019-08-21,867
2019-08-22,1007
2019-08-23,945
2019-08-24,821
2019-08-25,368
2019-08-26,440
2019-08-27,394
2019-08-28,625
2019-08-29,953
2019-08-30,713
