dropArea,Percentage
1,0.0
2,0.0
3,1.58
4,0.4
5,1.19
6,7.91
7,7.11
8,12.25
9,0.0
10,0.0
11,0.4
12,0.0
13,0.0
14,1.19
15,1.19
16,4.74
17,0.0
18,0.0
19,2.37
20,1.19
21,1.98
22,15.02
23,3.95
24,9.09
25,0.4
26,0.0
27,0.79
28,6.32
29,0.0
30,0.0
31,0.79
32,7.11
33,0.0
34,0.4
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.4
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,5.14
57,0.0
58,0.0
59,0.0
60,0.4
61,0.79
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,5.14
77,0.79
