pickupArea,Percentage
1,0.0
2,1.27
3,0.64
4,0.0
5,0.0
6,1.91
7,1.27
8,24.2
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,7.64
29,0.0
30,0.0
31,0.64
32,31.85
33,1.27
34,1.27
35,1.27
36,0.64
37,0.0
38,0.64
39,0.64
40,1.27
41,2.55
42,0.0
43,0.64
44,0.0
45,1.27
46,0.64
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,6.37
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.64
66,0.0
67,0.0
68,0.0
69,0.64
70,0.0
71,0.0
72,0.64
73,0.0
74,0.0
75,0.0
76,8.92
77,0.0
78,1.27
