pickupArea,Percentage
1,0.02
2,0.01
3,0.1
4,0.04
5,0.01
6,0.42
7,0.49
8,16.51
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.01
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.02
23,0.0
24,0.16
25,0.0
26,0.0
27,0.02
28,10.88
29,0.01
30,0.0
31,0.03
32,23.89
33,6.04
34,0.28
35,0.92
36,0.15
37,0.16
38,0.8
39,1.11
40,0.34
41,9.6
42,0.65
43,0.28
44,0.11
45,0.02
46,0.06
47,0.0
48,0.07
49,0.07
50,0.02
51,0.03
52,0.01
53,0.0
54,0.0
55,0.0
56,17.38
57,0.03
58,0.01
59,0.03
60,0.09
61,0.12
62,0.01
63,0.03
64,0.02
65,0.0
66,0.0
67,0.02
68,0.09
69,0.16
70,0.0
71,0.03
72,0.0
73,0.04
74,0.0
75,0.01
76,8.41
77,0.15
