dropArea,Percentage
1,0.1
2,0.08
3,0.25
4,0.08
5,0.19
6,1.62
7,1.65
8,32.51
9,0.0
10,0.02
11,0.01
12,0.02
13,0.0
14,0.08
15,0.01
16,0.22
17,0.0
18,0.0
19,0.02
20,0.0
21,0.09
22,0.87
23,0.07
24,2.92
25,0.1
26,0.03
27,0.07
28,13.55
29,0.07
30,0.05
31,0.32
32,38.43
33,3.04
34,0.32
35,0.23
36,0.02
37,0.03
38,0.12
39,0.14
40,0.02
41,0.22
42,0.01
43,0.02
44,0.09
45,0.07
46,0.0
47,0.0
48,0.01
49,0.02
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.29
57,0.02
58,0.01
59,0.07
60,0.06
61,0.07
62,0.05
63,0.0
64,0.02
65,0.01
66,0.01
67,0.02
68,0.03
69,0.03
70,0.03
71,0.01
72,0.0
73,0.01
74,0.0
75,0.01
76,1.24
77,0.14
