dropArea,Percentage
1,0.96
2,0.24
3,6.03
4,1.72
5,2.63
6,18.6
7,10.86
8,23.43
9,0.0
10,0.04
11,0.16
12,0.12
13,0.0
14,0.32
15,0.36
16,1.6
17,0.0
18,0.0
19,0.12
20,0.04
21,0.84
22,2.44
23,0.12
24,2.83
25,0.0
26,0.0
27,0.0
28,4.87
29,0.12
30,0.0
31,0.04
32,14.29
33,0.84
34,0.04
35,0.0
36,0.0
37,0.0
38,0.0
39,0.04
40,0.0
41,0.08
42,0.08
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.48
57,0.0
58,0.0
59,0.0
60,0.12
61,0.04
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.04
73,0.0
74,0.0
75,0.0
76,1.4
77,2.55
78,1.52
