dropArea,Percentage
1,1.62
2,0.31
3,1.11
4,0.13
5,0.04
6,1.96
7,0.74
8,5.28
9,0.0
10,0.15
11,0.08
12,0.02
13,0.08
14,0.08
15,0.06
16,0.21
17,0.06
18,0.0
19,0.02
20,0.0
21,0.19
22,0.46
23,1.37
24,0.86
25,1.58
26,0.57
27,1.89
28,15.36
29,0.8
30,0.46
31,1.72
32,9.25
33,3.4
34,2.73
35,1.3
36,0.72
37,1.35
38,0.95
39,0.86
40,0.57
41,1.49
42,0.72
43,0.78
44,4.14
45,0.13
46,0.27
47,0.55
48,0.31
49,1.05
50,0.63
51,0.48
52,0.08
53,0.88
54,0.44
55,0.15
56,0.74
57,0.04
58,0.06
59,0.19
60,0.21
61,1.41
62,0.11
63,0.1
64,0.29
65,0.23
66,0.78
67,0.69
68,1.37
69,2.8
70,1.83
71,4.01
72,0.38
73,1.43
74,0.1
75,0.69
76,1.37
77,1.34
78,9.4
