pickupArea,Percentage
1,0.06
2,0.06
3,0.11
4,0.0
5,0.02
6,0.69
7,1.07
8,18.01
9,0.0
10,0.0
11,0.02
12,0.0
13,0.0
14,0.04
15,0.02
16,0.04
17,0.0
18,0.0
19,0.02
20,0.0
21,0.02
22,0.32
23,0.06
24,1.68
25,0.04
26,0.02
27,0.02
28,21.56
29,0.11
30,0.19
31,1.44
32,28.54
33,8.53
34,1.07
35,0.47
36,0.02
37,0.02
38,0.04
39,0.09
40,0.02
41,0.37
42,0.09
43,0.02
44,0.0
45,0.0
46,0.0
47,0.0
48,0.02
49,0.02
50,0.0
51,0.02
52,0.04
53,0.0
54,0.0
55,0.0
56,8.49
57,0.0
58,0.04
59,0.17
60,1.01
61,0.04
62,0.0
63,0.11
64,0.0
65,0.0
66,0.0
67,0.02
68,0.04
69,0.02
70,0.04
71,0.04
72,0.0
73,0.0
74,0.0
75,0.0
76,4.84
77,0.09
