dropArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,4.32
7,5.76
8,3.96
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.36
24,0.36
25,0.0
26,0.0
27,1.44
28,4.32
29,0.0
30,0.0
31,0.36
32,8.27
33,3.6
34,0.72
35,3.6
36,1.44
37,0.72
38,6.47
39,2.88
40,6.83
41,10.79
42,5.04
43,1.08
44,0.72
45,0.0
46,0.0
47,0.0
48,0.72
49,1.8
50,0.0
51,0.36
52,0.0
53,0.36
54,0.0
55,0.0
56,1.08
57,0.72
58,0.72
59,0.36
60,0.36
61,1.08
62,0.36
63,0.72
64,0.0
65,0.36
66,1.08
67,0.72
68,2.88
69,4.32
70,0.36
71,0.72
72,0.36
73,3.24
74,0.0
75,0.0
76,1.08
77,0.0
78,3.24
