Date,Count
2019-01-01,8
2019-01-02,9
2019-01-03,11
2019-01-04,12
2019-01-05,6
2019-01-06,8
2019-01-07,17
2019-01-08,9
2019-01-09,10
2019-01-10,9
2019-01-11,6
2019-01-12,5
2019-01-13,6
2019-01-14,10
2019-01-15,4
2019-01-16,12
2019-01-17,9
2019-01-18,12
2019-01-19,6
2019-01-20,4
2019-01-21,10
2019-01-22,5
2019-01-23,12
2019-01-24,6
2019-01-25,13
2019-01-26,10
2019-01-27,8
2019-01-28,10
2019-01-29,8
2019-01-31,7
2019-02-01,13
2019-02-02,6
2019-02-03,12
2019-02-04,22
2019-02-05,16
2019-02-06,16
2019-02-07,12
2019-02-08,18
2019-02-09,14
2019-02-10,10
2019-02-11,16
2019-02-12,11
2019-02-13,9
2019-02-14,11
2019-02-15,11
2019-02-16,9
2019-02-17,14
2019-02-18,6
2019-02-19,9
2019-02-20,16
2019-02-21,15
2019-02-22,15
2019-02-23,10
2019-02-24,11
2019-02-25,12
2019-02-26,6
2019-02-27,12
2019-02-28,10
2019-03-01,14
2019-03-02,13
2019-03-03,6
2019-03-04,19
2019-03-05,14
2019-03-06,12
2019-03-07,18
2019-03-08,9
2019-03-09,13
2019-03-10,17
2019-03-11,19
2019-03-12,9
2019-03-13,11
2019-03-14,8
2019-03-15,5
2019-03-16,13
2019-03-17,17
2019-03-18,16
2019-03-19,13
2019-03-20,13
2019-03-21,8
2019-03-22,12
2019-03-23,13
2019-03-24,8
2019-03-25,14
2019-03-26,9
2019-03-27,8
2019-03-28,11
2019-03-29,10
2019-03-30,6
2019-03-31,8
2019-04-01,18
2019-04-02,11
2019-04-03,13
2019-04-04,13
2019-04-05,19
2019-04-06,5
2019-04-07,3
2019-04-09,5
2019-04-10,1
2019-04-11,1
2019-04-12,4
2019-04-13,3
2019-04-14,10
2019-04-15,7
2019-04-16,15
2019-04-17,11
2019-04-18,9
2019-04-19,11
2019-04-20,13
2019-04-21,22
2019-04-22,7
2019-04-23,14
2019-04-24,7
2019-04-25,10
2019-04-26,17
2019-04-27,9
2019-04-28,7
2019-04-29,9
2019-04-30,16
2019-05-01,12
2019-05-02,10
2019-05-03,9
2019-05-04,12
2019-05-05,10
2019-05-06,13
2019-05-07,21
2019-05-08,11
2019-05-09,13
2019-05-10,12
2019-05-11,9
2019-05-12,7
2019-05-13,11
2019-05-14,16
2019-05-15,21
2019-05-16,12
2019-05-17,10
2019-05-18,8
2019-05-19,5
2019-05-20,11
2019-05-21,9
2019-05-22,19
2019-05-23,16
2019-05-24,15
2019-05-25,6
2019-05-26,5
2019-05-27,11
2019-05-28,12
2019-05-29,13
2019-05-30,9
2019-05-31,14
2019-06-01,10
2019-06-02,10
2019-06-03,19
2019-06-04,14
2019-06-05,9
2019-06-06,12
2019-06-07,13
2019-06-08,4
2019-06-09,8
2019-06-10,11
2019-06-11,16
2019-06-12,12
2019-06-13,14
2019-06-14,13
2019-06-15,12
2019-06-16,10
2019-06-17,12
2019-06-18,13
2019-06-19,11
2019-06-20,18
2019-06-21,17
2019-06-22,11
2019-06-23,9
2019-06-24,8
2019-06-25,7
2019-06-26,14
2019-06-27,13
2019-06-28,14
2019-06-29,13
2019-06-30,13
2019-07-01,11
2019-07-02,11
2019-07-03,12
2019-07-04,10
2019-07-05,13
2019-07-06,14
2019-07-07,10
2019-07-08,15
2019-07-09,15
2019-07-10,15
2019-07-11,17
2019-07-12,17
2019-07-13,16
2019-07-14,10
2019-07-15,19
2019-07-16,18
2019-07-17,14
2019-07-18,9
2019-07-19,16
2019-07-20,8
2019-07-21,12
2019-07-22,17
2019-07-23,18
2019-07-24,18
2019-07-25,8
2019-07-26,18
2019-07-27,10
2019-07-28,7
2019-07-29,9
2019-07-30,15
2019-07-31,14
2019-08-01,17
2019-08-02,10
2019-08-03,15
2019-08-04,16
2019-08-05,18
2019-08-06,16
2019-08-07,10
2019-08-08,15
2019-08-09,18
2019-08-10,14
2019-08-11,7
2019-08-12,19
2019-08-13,15
2019-08-14,24
2019-08-15,12
2019-08-16,16
2019-08-17,13
2019-08-18,14
2019-08-19,16
2019-08-20,16
2019-08-21,14
2019-08-22,12
2019-08-23,14
2019-08-24,14
2019-08-25,19
2019-08-26,10
2019-08-27,19
2019-08-28,12
2019-08-29,18
2019-08-30,20
2019-08-31,7
2019-09-01,16
2019-09-02,11
2019-09-03,14
2019-09-04,16
2019-09-05,19
2019-09-06,18
2019-09-07,14
2019-09-08,14
2019-09-09,11
2019-09-10,16
2019-09-11,18
2019-09-12,11
2019-09-13,14
2019-09-14,15
2019-09-15,8
2019-09-16,14
2019-09-17,17
2019-09-18,20
2019-09-19,17
2019-09-20,9
2019-09-21,11
2019-09-22,8
2019-09-23,10
2019-09-24,12
2019-09-25,22
2019-09-26,16
2019-09-27,21
2019-09-28,11
2019-09-29,11
2019-09-30,19
2019-10-01,19
2019-10-02,22
2019-10-03,19
2019-10-04,16
2019-10-05,13
2019-10-06,12
2019-10-07,11
2019-10-08,15
2019-10-09,19
2019-10-10,23
2019-10-11,21
2019-10-12,15
2019-10-13,10
2019-10-14,13
2019-10-15,18
2019-10-16,22
2019-10-17,21
2019-10-18,21
2019-10-19,10
2019-10-20,8
2019-10-21,15
2019-10-22,24
2019-10-23,20
2019-10-24,20
2019-10-25,19
2019-10-26,12
2019-10-27,13
2019-10-28,27
2019-10-29,24
2019-10-30,21
2019-10-31,21
2019-11-01,13
2019-11-02,15
2019-11-03,15
2019-11-04,11
2019-11-05,20
2019-11-06,20
2019-11-07,25
2019-11-08,15
2019-11-09,18
2019-11-10,11
2019-11-11,13
2019-11-12,18
2019-11-13,18
2019-11-14,23
2019-11-15,16
2019-11-16,7
2019-11-17,5
2019-11-18,13
2019-11-19,18
2019-11-20,25
2019-11-21,21
2019-11-22,25
2019-11-23,8
2019-11-24,11
2019-11-25,20
2019-11-26,15
2019-11-27,21
2019-11-28,14
2019-11-29,11
