dropArea,Percentage
1,1.79
2,0.34
3,1.22
4,0.15
5,0.04
6,2.17
7,0.82
8,5.83
9,0.0
10,0.17
11,0.08
12,0.02
13,0.08
14,0.08
15,0.06
16,0.23
17,0.06
18,0.0
19,0.02
20,0.0
21,0.21
22,0.51
23,1.52
24,0.95
25,1.75
26,0.63
27,2.08
28,16.95
29,0.88
30,0.51
31,1.9
32,10.21
33,3.75
34,3.01
35,1.43
36,0.8
37,1.5
38,1.05
39,0.95
40,0.63
41,1.64
42,0.8
43,0.86
44,4.57
45,0.15
46,0.29
47,0.61
48,0.34
49,1.16
50,0.69
51,0.53
52,0.08
53,0.97
54,0.48
55,0.17
56,0.82
57,0.04
58,0.06
59,0.21
60,0.23
61,1.56
62,0.13
63,0.11
64,0.32
65,0.25
66,0.86
67,0.76
68,1.52
69,3.1
70,2.02
71,4.42
72,0.42
73,1.58
74,0.11
75,0.76
76,1.52
77,1.47
