dropArea,Percentage
1,0.65
2,0.33
3,0.65
4,0.0
5,0.54
6,1.19
7,1.19
8,10.2
9,0.0
10,0.33
11,0.22
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.11
18,0.0
19,0.0
20,0.22
21,0.11
22,0.11
23,0.22
24,0.76
25,1.19
26,1.08
27,0.0
28,5.53
29,0.87
30,0.76
31,1.08
32,4.99
33,5.97
34,1.3
35,0.76
36,0.76
37,0.43
38,1.63
39,0.22
40,0.87
41,2.06
42,0.65
43,1.08
44,1.08
45,0.0
46,0.54
47,0.0
48,0.65
49,2.17
50,0.65
51,1.84
52,0.0
53,2.71
54,0.22
55,0.0
56,8.03
57,2.28
58,1.19
59,1.08
60,0.65
61,0.43
62,0.98
63,0.76
64,1.63
65,4.56
66,2.49
67,2.28
68,1.3
69,2.6
70,3.58
71,1.08
72,1.84
73,1.41
74,0.98
75,0.98
76,0.98
77,0.98
