pickupArea,Percentage
1,0.0
2,0.0
3,0.17
4,0.0
5,0.0
6,0.69
7,0.77
8,26.72
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.09
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.17
25,0.0
26,0.0
27,0.0
28,10.4
29,0.09
30,0.0
31,0.09
32,28.09
33,3.26
34,0.17
35,0.09
36,0.0
37,0.0
38,0.17
39,0.52
40,0.09
41,1.63
42,0.17
43,0.17
44,0.0
45,0.0
46,0.43
47,0.0
48,0.17
49,0.6
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,10.14
57,0.0
58,0.0
59,0.0
60,0.09
61,0.09
62,0.17
63,0.0
64,0.09
65,0.0
66,0.0
67,0.34
68,0.09
69,0.17
70,0.6
71,0.17
72,0.17
73,0.0
74,0.0
75,0.43
76,12.71
77,0.0
