dropArea,Percentage
1,0.14
2,0.07
3,0.87
4,0.21
5,0.36
6,3.88
7,6.01
8,36.61
9,0.01
10,0.03
11,0.03
12,0.0
13,0.02
14,0.15
15,0.06
16,0.15
17,0.01
18,0.0
19,0.06
20,0.02
21,0.21
22,0.96
23,0.09
24,3.71
25,0.05
26,0.01
27,0.03
28,11.99
29,0.01
30,0.02
31,0.25
32,25.41
33,3.07
34,0.17
35,0.14
36,0.01
37,0.0
38,0.05
39,0.08
40,0.01
41,0.26
42,0.01
43,0.01
44,0.01
45,0.0
46,0.01
47,0.0
48,0.0
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.86
57,0.0
58,0.03
59,0.02
60,0.1
61,0.02
62,0.0
63,0.0
64,0.01
65,0.02
66,0.01
67,0.0
68,0.0
69,0.01
70,0.0
71,0.01
72,0.0
73,0.0
74,0.0
75,0.01
76,3.17
77,0.56
