pickupArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,1.64
7,1.64
8,6.56
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,4.92
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,4.92
26,0.0
27,0.0
28,6.56
29,0.0
30,1.64
31,9.84
32,13.11
33,1.64
34,11.48
35,0.0
36,0.0
37,0.0
38,1.64
39,0.0
40,0.0
41,1.64
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,1.64
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,11.48
57,1.64
58,1.64
59,0.0
60,0.0
61,0.0
62,1.64
63,4.92
64,0.0
65,1.64
66,0.0
67,1.64
68,3.28
69,0.0
70,0.0
71,1.64
72,0.0
73,0.0
74,0.0
75,0.0
76,1.64
77,0.0
