pickupArea,Percentage
1,1.19
2,0.44
3,1.52
4,0.28
5,0.33
6,1.75
7,1.11
8,8.73
9,0.0
10,0.06
11,0.06
12,0.06
13,0.0
14,0.53
15,0.47
16,0.39
17,0.11
18,0.03
19,0.55
20,0.28
21,0.3
22,0.47
23,1.75
24,1.08
25,1.47
26,1.11
27,0.97
28,12.36
29,1.86
30,0.33
31,0.53
32,8.56
33,2.47
34,1.05
35,2.24
36,0.44
37,0.8
38,0.78
39,0.64
40,0.5
41,2.13
42,0.78
43,0.64
44,2.49
45,0.47
46,0.89
47,0.47
48,0.47
49,2.72
50,1.33
51,0.55
52,0.03
53,3.16
54,0.47
55,0.19
56,0.58
57,0.03
58,0.11
59,0.06
60,0.53
61,1.16
62,0.25
63,0.25
64,0.03
65,0.28
66,1.08
67,1.47
68,2.24
69,1.91
70,1.33
71,1.55
72,0.36
73,2.16
74,0.08
75,1.3
76,0.64
77,0.5
78,7.73
