pickupArea,Percentage
1,0.4
2,0.85
3,1.45
4,0.96
5,0.29
6,1.73
7,0.97
8,7.89
9,0.09
10,2.21
11,29.36
12,0.63
13,0.85
14,1.92
15,3.11
16,1.61
17,0.31
18,0.04
19,0.37
20,0.04
21,0.61
22,0.48
23,0.07
24,1.58
25,0.05
26,0.0
27,0.01
28,3.39
29,0.01
30,0.03
31,0.02
32,7.96
33,0.61
34,0.28
35,0.05
36,0.01
37,0.01
38,0.01
39,0.03
40,0.0
41,0.11
42,0.44
43,0.05
44,0.02
45,0.0
46,0.01
47,0.0
48,0.03
49,0.02
50,0.0
51,0.0
52,0.0
53,0.01
54,0.0
55,0.0
56,0.45
57,0.0
58,0.01
59,0.0
60,0.03
61,0.0
62,0.0
63,0.0
64,0.0
65,0.01
66,0.0
67,0.01
68,0.02
69,0.03
70,0.0
71,0.02
72,0.0
73,0.02
74,0.0
75,0.02
76,27.5
77,0.89
