dropArea,Percentage
1,0.17
2,0.05
3,0.53
4,0.25
5,0.35
6,1.95
7,2.51
8,29.3
9,0.0
10,0.03
11,0.07
12,0.03
13,0.01
14,0.16
15,0.04
16,0.16
17,0.12
18,0.03
19,0.07
20,0.03
21,0.12
22,0.77
23,0.23
24,3.6
25,0.17
26,0.09
27,0.21
28,16.49
29,0.17
30,0.17
31,0.68
32,28.86
33,2.71
34,0.37
35,0.33
36,0.08
37,0.03
38,0.13
39,0.27
40,0.03
41,0.33
42,0.08
43,0.13
44,0.13
45,0.03
46,0.03
47,0.0
48,0.0
49,0.03
50,0.03
51,0.0
52,0.0
53,0.03
54,0.01
55,0.0
56,1.91
57,0.04
58,0.04
59,0.12
60,0.37
61,0.27
62,0.01
63,0.07
64,0.08
65,0.01
66,0.05
67,0.03
68,0.04
69,0.09
70,0.03
71,0.01
72,0.0
73,0.05
74,0.0
75,0.0
76,4.33
77,0.24
