pickupArea,Percentage
1,0.24
2,0.24
3,1.13
4,0.32
5,0.0
6,2.59
7,1.46
8,15.21
9,0.0
10,0.57
11,1.46
12,0.08
13,0.08
14,0.57
15,0.57
16,0.81
17,0.08
18,0.0
19,0.0
20,0.0
21,0.32
22,0.4
23,0.0
24,1.21
25,0.0
26,0.0
27,0.0
28,7.36
29,0.0
30,0.0
31,0.0
32,17.23
33,3.24
34,0.16
35,0.08
36,0.0
37,0.0
38,0.0
39,0.08
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.67
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.08
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,40.94
77,0.81
