pickupArea,Percentage
1,2.36
2,1.36
3,1.0
4,0.14
5,1.29
6,1.14
7,0.36
8,22.16
9,0.0
10,0.0
11,0.14
12,0.0
13,0.07
14,0.21
15,0.14
16,0.0
17,0.07
18,0.0
19,0.14
20,0.0
21,0.0
22,0.29
23,1.86
24,0.71
25,2.14
26,0.5
27,0.64
28,11.37
29,0.64
30,0.29
31,0.29
32,11.15
33,2.64
34,1.07
35,1.0
36,0.21
37,0.36
38,1.29
39,0.36
40,0.07
41,1.14
42,1.36
43,1.86
44,2.0
45,0.14
46,0.57
47,0.07
48,0.36
49,0.86
50,0.0
51,1.36
52,0.07
53,0.93
54,0.14
55,0.07
56,2.22
57,0.14
58,0.43
59,0.21
60,0.21
61,0.64
62,0.21
63,0.29
64,0.21
65,0.57
66,4.29
67,1.07
68,0.93
69,1.0
70,3.07
71,2.14
72,0.43
73,1.22
74,0.14
75,0.57
76,1.14
77,0.43
