pickupArea,Percentage
1,0.0
2,0.0
3,0.38
4,0.0
5,0.0
6,0.58
7,0.77
8,8.85
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.19
23,0.96
24,0.58
25,0.0
26,0.0
27,0.0
28,21.15
29,0.38
30,0.19
31,0.38
32,20.77
33,5.96
34,0.19
35,3.08
36,0.58
37,0.38
38,1.92
39,0.19
40,0.38
41,2.88
42,0.96
43,0.77
44,1.54
45,0.19
46,0.19
47,0.0
48,0.0
49,0.19
50,0.19
51,0.0
52,0.0
53,0.38
54,0.0
55,0.19
56,12.5
57,0.0
58,0.0
59,0.19
60,0.19
61,0.58
62,0.19
63,0.0
64,0.0
65,0.19
66,0.19
67,0.58
68,1.15
69,1.35
70,0.77
71,1.73
72,0.38
73,0.58
74,0.0
75,0.19
76,3.85
77,0.0
